"","X","Y","ele","time","magvar","geoidheight","name","cmt","desc","src","link1_href","link1_text","link1_type","link2_href","link2_text","link2_type","sym","type","fix","sat","hdop","vdop","pdop","ageofdgpsdata","dgpsid","DistNeigh"
"511",-59.445338,-1.746717,61.07678,"20/10/2022 18:58",NA,NA,"A116A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,137.347881551411
"512",-59.445748,-1.746753,58.7706,"20/10/2022 19:04",NA,NA,"A116A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,107.213799597972
"513",-59.446198,-1.746687,58.06426,"20/10/2022 19:07",NA,NA,"A116A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,77.2952974504447
"514",-59.446674,-1.746646,57.58497,"20/10/2022 19:09",NA,NA,"A116A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,54.2871285086069
"515",-59.447223,-1.746628,56.93563,"20/10/2022 19:13",NA,NA,"A116A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,78.1075171815206
"516",-59.447685,-1.746693,55.91471,"20/10/2022 19:17",NA,NA,"A116A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,74.7425312990834
"517",-59.513603,-1.823931,49.69532,"17/10/2022 20:54",NA,NA,"A117A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,2147.39438700692
"518",-59.513167,-1.82374,50.58818,"17/10/2022 20:57",NA,NA,"A117A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,2115.70027338407
"519",-59.512702,-1.823871,49.83864,"17/10/2022 20:58",NA,NA,"A117A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,2119.13408984552
"520",-59.512243,-1.823885,49.63264,"17/10/2022 21:02",NA,NA,"A117A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,2111.28922935417
"521",-59.511769,-1.823764,49.77397,"17/10/2022 21:06",NA,NA,"A117A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,2089.64559428767
"522",-59.511299,-1.823663,49.9117,"17/10/2022 21:07",NA,NA,"A117A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,2071.4562903731
"523",-59.47891,-1.624536,48.14426,"10/10/2022 16:09",NA,NA,"A118A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,117.306692351597
"524",-59.478975,-1.624127,48.86717,"10/10/2022 16:12",NA,NA,"A118A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,162.278482766546
"525",-59.479076,-1.623647,49.73513,"10/10/2022 16:17",NA,NA,"A118A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,214.996199748487
"526",-59.478984,-1.623179,49.48211,"10/10/2022 16:18",NA,NA,"A118A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,231.859917644369
"527",-59.478887,-1.622712,49.75739,"10/10/2022 16:22",NA,NA,"A118A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,229.926982795614
"528",-59.478707,-1.622301,49.4956,"10/10/2022 16:24",NA,NA,"A118A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,200.685212041676
"529",-59.564786,-1.684712,54.17274,"08/10/2022 15:21",NA,NA,"A119A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,140.675508310044
"530",-59.564278,-1.684753,52.92067,"08/10/2022 15:29",NA,NA,"A119A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,133.35486305066
"531",-59.563882,-1.684802,52.80949,"08/10/2022 15:33",NA,NA,"A119A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,133.647018050061
"532",-59.563428,-1.68475,52.94896,"08/10/2022 15:38",NA,NA,"A119A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,159.643463629008
"533",-59.563052,-1.684584,54.17689,"08/10/2022 15:42",NA,NA,"A119A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,116.830269298568
"534",-59.562459,-1.684727,54.67476,"08/10/2022 15:47",NA,NA,"A119A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,84.0525717651363
"535",-59.738758,-1.545204,51.20663,"31/08/2022 15:25",NA,NA,"A120A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,87.0314605768483
"536",-59.738378,-1.545319,51.93446,"31/08/2022 15:31",NA,NA,"A120A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,44.0766000818723
"537",-59.73792,-1.545348,52.67783,"31/08/2022 15:41",NA,NA,"A120A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,27.127573661478
"538",-59.737393,-1.545384,53.21225,"31/08/2022 15:44",NA,NA,"A120A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,49.7286760406245
"539",-59.736923,-1.545407,53.44838,"31/08/2022 15:48",NA,NA,"A120A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,17.1149972143089
"540",-59.736376,-1.545477,52.53757,"31/08/2022 15:51",NA,NA,"A120A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,53.0797263666791
"541",-59.411205,-1.542795,47.59782,"11/10/2022 13:49",NA,NA,"A666A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,23.5542952441461
"542",-59.410897,-1.542481,48.46684,"11/10/2022 13:53",NA,NA,"A666A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,11.7494140815037
"543",-59.410828,-1.542098,49.37346,"11/10/2022 13:59",NA,NA,"A666A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,25.2277697723796
"544",-59.410888,-1.541641,49.01684,"11/10/2022 14:04",NA,NA,"A666A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,15.2076041178337
"545",-59.411043,-1.5412,48.55268,"11/10/2022 14:08",NA,NA,"A666A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,66.2025851885084
"546",-59.411173,-1.540766,48.64218,"11/10/2022 14:14",NA,NA,"A666A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,116.310271431109
"547",-59.478679,-1.882192,48.1575,"19/10/2022 14:05",NA,NA,"A777A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,2705.11958527022
"548",-59.478862,-1.88178,48.03954,"19/10/2022 14:08",NA,NA,"A777A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,2743.20862595837
"549",-59.479064,-1.881388,48.74037,"19/10/2022 14:10",NA,NA,"A777A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,2782.56907159697
"550",-59.479278,-1.881016,49.3926,"19/10/2022 14:13",NA,NA,"A777A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,2822.40329443725
"551",-59.479504,-1.880614,49.84852,"19/10/2022 14:16",NA,NA,"A777A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,2865.19569999737
"552",-59.479684,-1.880195,49.98078,"19/10/2022 14:18",NA,NA,"A777A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,2904.63949768858
"553",-59.706105,-1.738674,52.87019,"14/09/2022 17:49",NA,NA,"A888A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,170.041033755418
"554",-59.705722,-1.738391,53.75068,"14/09/2022 17:54",NA,NA,"A888A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,121.665107190579
"555",-59.705202,-1.738313,54.40373,"14/09/2022 17:59",NA,NA,"A888A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,63.1721884516143
"556",-59.704669,-1.738232,54.93555,"14/09/2022 18:02",NA,NA,"A888A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,3.46602313726991
"557",-59.704291,-1.738037,54.47261,"14/09/2022 18:04",NA,NA,"A888A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,44.7515026790727
"558",-59.703804,-1.737928,54.10968,"14/09/2022 18:15",NA,NA,"A888A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,25.2621385575565
"559",-59.857112,-1.488733,56.05716,"04/09/2022 15:59",NA,NA,"A999A1","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,53.4419031804199
"560",-59.85743,-1.488427,56.12214,"04/09/2022 16:01",NA,NA,"A999A2","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,93.1834657392959
"561",-59.857732,-1.488056,56.4758,"04/09/2022 16:05",NA,NA,"A999A3","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,140.781043659152
"562",-59.858028,-1.487716,57.16774,"04/09/2022 16:08",NA,NA,"A999A4","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,176.568629069961
"563",-59.858398,-1.487476,58.40524,"04/09/2022 16:12",NA,NA,"A999A5","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,127.629768295722
"564",-59.858781,-1.487242,58.73787,"04/09/2022 16:15",NA,NA,"A999A6","","",NA,NA,NA,NA,NA,NA,NA,"Flag, Blue",NA,NA,NA,NA,NA,NA,NA,NA,78.0200937091694
